,month,location,HPI_NSA,HPI_SA,CPI,FMHPI_NSA,FMHPI_SA,federal_funds_rate,unemployment_rate,mortgage_rate_15,mortgage_rate_30,AWI,awi_annual_change
229,1992-11-01,West South Central,106.0,105.37,105.5,103.11,102.57,3.09,7.4,7.795,8.305,22935.42,0.0515
230,1992-12-01,East North Central,108.74,108.33,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
231,1992-12-01,East South Central,106.77,106.62,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
232,1992-12-01,Middle Atlantic,101.64,101.3,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
233,1992-12-01,Mountain,111.15,111.02,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
234,1992-12-01,New England,97.58,97.21,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
235,1992-12-01,Pacific,99.49,99.28,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
236,1992-12-01,South Atlantic,103.41,103.01,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
237,1992-12-01,USA,104.46,104.15,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
238,1992-12-01,West North Central,106.53,106.1,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
239,1992-12-01,West South Central,105.29,105.16,105.42,102.79,102.53,2.92,7.4,7.742,8.206,22935.42,0.0515
240,1993-01-01,East North Central,108.39,108.44,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
241,1993-01-01,East South Central,106.87,106.9,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
242,1993-01-01,Middle Atlantic,100.92,100.99,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
243,1993-01-01,Mountain,111.61,111.77,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
244,1993-01-01,New England,96.52,96.48,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
245,1993-01-01,Pacific,98.68,98.7,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
246,1993-01-01,South Atlantic,103.19,103.12,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
247,1993-01-01,USA,104.19,104.22,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
248,1993-01-01,West North Central,107.25,107.33,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
249,1993-01-01,West South Central,105.34,105.39,105.94,102.32,102.26,3.02,7.3,7.51,7.9925,23132.67,0.0086
250,1993-02-01,East North Central,108.3,108.28,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
251,1993-02-01,East South Central,106.69,106.33,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
252,1993-02-01,Middle Atlantic,100.46,100.7,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
253,1993-02-01,Mountain,111.79,112.35,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
254,1993-02-01,New England,94.66,95.26,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
255,1993-02-01,Pacific,97.69,98.2,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
256,1993-02-01,South Atlantic,103.21,102.98,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
257,1993-02-01,USA,103.92,104.01,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
258,1993-02-01,West North Central,107.48,107.49,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
259,1993-02-01,West South Central,105.58,105.47,106.32,102.16,102.08,3.03,7.1,7.17,7.6825,23132.67,0.0086
260,1993-03-01,East North Central,109.22,108.82,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
261,1993-03-01,East South Central,108.23,107.81,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
262,1993-03-01,Middle Atlantic,100.8,100.6,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
263,1993-03-01,Mountain,112.02,112.43,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
264,1993-03-01,New England,95.51,95.37,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
265,1993-03-01,Pacific,98.11,98.29,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
266,1993-03-01,South Atlantic,103.92,103.54,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
267,1993-03-01,USA,104.51,104.32,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
268,1993-03-01,West North Central,107.1,106.69,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
269,1993-03-01,West South Central,106.07,106.03,106.69,102.45,102.11,3.07,7.0,6.99,7.495,23132.67,0.0086
270,1993-04-01,East North Central,110.2,109.35,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
271,1993-04-01,East South Central,108.61,108.26,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
272,1993-04-01,Middle Atlantic,101.76,101.38,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
273,1993-04-01,Mountain,114.05,114.01,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
274,1993-04-01,New England,96.3,96.3,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
275,1993-04-01,Pacific,98.41,98.35,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
276,1993-04-01,South Atlantic,104.7,104.16,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
277,1993-04-01,USA,105.38,104.97,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
278,1993-04-01,West North Central,108.68,108.08,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
279,1993-04-01,West South Central,106.83,106.59,106.98,102.95,102.26,2.96,7.1,6.959999999999999,7.4719999999999995,23132.67,0.0086
280,1993-05-01,East North Central,110.79,109.69,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
281,1993-05-01,East South Central,109.1,108.64,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
282,1993-05-01,Middle Atlantic,102.35,101.73,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
283,1993-05-01,Mountain,114.93,114.63,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
284,1993-05-01,New England,96.33,95.97,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
285,1993-05-01,Pacific,98.23,97.94,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
286,1993-05-01,South Atlantic,104.66,104.31,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
287,1993-05-01,USA,105.76,105.2,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
288,1993-05-01,West North Central,109.4,108.75,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
289,1993-05-01,West South Central,107.68,107.12,107.13,103.49,102.44,3.0,7.1,6.9275,7.465,23132.67,0.0086
290,1993-06-01,East North Central,111.91,110.43,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
291,1993-06-01,East South Central,109.45,108.77,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
292,1993-06-01,Middle Atlantic,102.65,101.57,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
293,1993-06-01,Mountain,116.22,115.54,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
294,1993-06-01,New England,97.57,96.5,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
295,1993-06-01,Pacific,98.47,97.88,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
296,1993-06-01,South Atlantic,105.55,104.69,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
297,1993-06-01,USA,106.54,105.56,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
298,1993-06-01,West North Central,110.43,109.32,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
299,1993-06-01,West South Central,108.61,107.64,107.28,103.91,102.57,3.04,7.0,6.915,7.4175,23132.67,0.0086
300,1993-07-01,East North Central,112.11,110.81,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
301,1993-07-01,East South Central,109.85,109.24,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
302,1993-07-01,Middle Atlantic,102.44,101.12,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
303,1993-07-01,Mountain,116.98,116.61,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
304,1993-07-01,New England,97.2,96.41,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
305,1993-07-01,Pacific,97.58,96.88,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
306,1993-07-01,South Atlantic,105.49,104.74,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
307,1993-07-01,USA,106.55,105.62,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
308,1993-07-01,West North Central,110.91,109.74,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
309,1993-07-01,West South Central,109.13,108.21,107.28,104.11,102.65,3.06,6.9,6.718000000000001,7.206,23132.67,0.0086
310,1993-08-01,East North Central,112.59,111.32,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
311,1993-08-01,East South Central,110.79,109.87,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
312,1993-08-01,Middle Atlantic,102.62,101.35,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
313,1993-08-01,Mountain,118.46,117.73,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
314,1993-08-01,New England,96.91,96.09,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
315,1993-08-01,Pacific,98.01,97.24,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
316,1993-08-01,South Atlantic,105.93,104.99,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
317,1993-08-01,USA,107.05,106.02,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
318,1993-08-01,West North Central,111.77,110.5,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
319,1993-08-01,West South Central,109.57,108.55,107.58,104.24,102.85,3.03,6.8,6.6274999999999995,7.1125,23132.67,0.0086
320,1993-09-01,East North Central,113.05,112.06,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
321,1993-09-01,East South Central,111.69,110.94,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
322,1993-09-01,Middle Atlantic,102.36,101.4,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
323,1993-09-01,Mountain,119.5,119.02,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
324,1993-09-01,New England,96.86,95.88,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
325,1993-09-01,Pacific,97.69,96.98,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
326,1993-09-01,South Atlantic,106.12,105.34,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
327,1993-09-01,USA,107.22,106.4,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
328,1993-09-01,West North Central,112.26,111.29,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
329,1993-09-01,West South Central,109.45,108.83,107.8,104.26,103.1,3.09,6.7,6.4399999999999995,6.915,23132.67,0.0086
330,1993-10-01,East North Central,113.2,112.26,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
331,1993-10-01,East South Central,111.14,110.76,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
332,1993-10-01,Middle Atlantic,102.64,101.58,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
333,1993-10-01,Mountain,120.27,119.71,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
334,1993-10-01,New England,95.73,95.08,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
335,1993-10-01,Pacific,97.76,97.32,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
336,1993-10-01,South Atlantic,106.04,105.31,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
337,1993-10-01,USA,107.32,106.61,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
338,1993-10-01,West North Central,112.48,111.91,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
339,1993-10-01,West South Central,110.14,109.51,108.25,104.15,103.3,2.99,6.8,6.3740000000000006,6.8340000000000005,23132.67,0.0086
340,1993-11-01,East North Central,113.5,112.78,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
341,1993-11-01,East South Central,112.08,111.51,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
342,1993-11-01,Middle Atlantic,102.53,101.75,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
343,1993-11-01,Mountain,121.06,120.84,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
344,1993-11-01,New England,97.15,96.19,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
345,1993-11-01,Pacific,97.06,96.9,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
346,1993-11-01,South Atlantic,106.37,105.53,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
347,1993-11-01,USA,107.57,106.95,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
348,1993-11-01,West North Central,112.82,112.3,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
349,1993-11-01,West South Central,110.54,109.86,108.32,104.08,103.52,3.02,6.6,6.6875,7.155,23132.67,0.0086
350,1993-12-01,East North Central,113.79,113.39,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
351,1993-12-01,East South Central,112.11,111.95,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
352,1993-12-01,Middle Atlantic,102.01,101.72,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
353,1993-12-01,Mountain,121.77,121.67,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
354,1993-12-01,New England,96.9,96.61,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
355,1993-12-01,Pacific,97.03,96.9,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
356,1993-12-01,South Atlantic,106.79,106.41,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
357,1993-12-01,USA,107.74,107.47,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
358,1993-12-01,West North Central,113.56,113.12,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
359,1993-12-01,West South Central,110.84,110.73,108.32,104.0,103.73,2.96,6.5,6.682,7.172,23132.67,0.0086
360,1994-01-01,East North Central,114.0,114.11,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
361,1994-01-01,East South Central,112.7,112.75,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
362,1994-01-01,Middle Atlantic,102.26,102.39,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
363,1994-01-01,Mountain,122.23,122.5,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
364,1994-01-01,New England,95.99,95.94,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
365,1994-01-01,Pacific,96.77,96.86,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
366,1994-01-01,South Atlantic,106.49,106.35,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
367,1994-01-01,USA,107.68,107.74,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
368,1994-01-01,West North Central,113.59,113.8,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
369,1994-01-01,West South Central,110.4,110.47,108.62,103.94,103.88,3.05,6.6,6.565,7.0600000000000005,23753.53,0.0268
370,1994-02-01,East North Central,114.36,114.32,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
371,1994-02-01,East South Central,113.9,113.57,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
372,1994-02-01,Middle Atlantic,101.2,101.57,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
373,1994-02-01,Mountain,123.43,124.09,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
374,1994-02-01,New England,95.88,96.61,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
375,1994-02-01,Pacific,96.1,96.65,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
376,1994-02-01,South Atlantic,106.87,106.64,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
377,1994-02-01,USA,107.8,107.93,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
378,1994-02-01,West North Central,113.42,113.5,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
379,1994-02-01,West South Central,111.24,111.16,108.99,104.08,104.02,3.25,6.6,6.654999999999999,7.1525,23753.53,0.0268
380,1994-03-01,East North Central,115.09,114.71,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
381,1994-03-01,East South Central,113.95,113.54,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
382,1994-03-01,Middle Atlantic,101.6,101.45,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
383,1994-03-01,Mountain,124.47,124.89,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
384,1994-03-01,New England,97.6,97.64,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
385,1994-03-01,Pacific,96.41,96.55,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
386,1994-03-01,South Atlantic,107.3,106.88,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
387,1994-03-01,USA,108.5,108.31,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
388,1994-03-01,West North Central,115.07,114.64,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
389,1994-03-01,West South Central,112.19,112.14,109.36,104.54,104.22,3.34,6.5,7.1825,7.675,23753.53,0.0268
390,1994-04-01,East North Central,116.26,115.36,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
391,1994-04-01,East South Central,114.92,114.48,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
392,1994-04-01,Middle Atlantic,101.82,101.42,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
393,1994-04-01,Mountain,125.93,125.74,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
394,1994-04-01,New England,96.44,96.49,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
395,1994-04-01,Pacific,96.93,96.85,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
396,1994-04-01,South Atlantic,108.06,107.5,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
397,1994-04-01,USA,109.04,108.6,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
398,1994-04-01,West North Central,115.55,114.91,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
399,1994-04-01,West South Central,112.04,111.76,109.51,105.23,104.52,3.56,6.4,7.8,8.315999999999999,23753.53,0.0268
400,1994-05-01,East North Central,117.1,115.92,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
401,1994-05-01,East South Central,115.45,114.94,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
402,1994-05-01,Middle Atlantic,102.61,101.87,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
403,1994-05-01,Mountain,127.66,127.24,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
404,1994-05-01,New England,97.18,96.75,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
405,1994-05-01,Pacific,96.83,96.46,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
406,1994-05-01,South Atlantic,108.09,107.69,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
407,1994-05-01,USA,109.64,108.99,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
408,1994-05-01,West North Central,116.06,115.3,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
409,1994-05-01,West South Central,113.4,112.7,109.58,105.93,104.85,4.01,6.1,8.0775,8.5975,23753.53,0.0268
410,1994-06-01,East North Central,117.81,116.22,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
411,1994-06-01,East South Central,116.12,115.3,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
412,1994-06-01,Middle Atlantic,102.95,101.74,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
413,1994-06-01,Mountain,128.72,128.0,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
414,1994-06-01,New England,98.68,97.4,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
415,1994-06-01,Pacific,97.22,96.57,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
416,1994-06-01,South Atlantic,108.78,107.85,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
417,1994-06-01,USA,110.24,109.17,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
418,1994-06-01,West North Central,116.9,115.74,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
419,1994-06-01,West South Central,113.43,112.43,109.96,106.51,105.13,4.25,6.1,7.91,8.3975,23753.53,0.0268
420,1994-07-01,East North Central,117.87,116.46,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
421,1994-07-01,East South Central,116.37,115.65,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
422,1994-07-01,Middle Atlantic,103.32,101.87,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
423,1994-07-01,Mountain,129.11,128.54,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
424,1994-07-01,New England,97.96,96.99,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
425,1994-07-01,Pacific,97.11,96.29,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
426,1994-07-01,South Atlantic,109.04,108.21,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
427,1994-07-01,USA,110.35,109.3,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
428,1994-07-01,West North Central,117.37,116.06,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
429,1994-07-01,West South Central,113.35,112.38,110.25,106.85,105.34,4.26,6.1,8.112,8.614,23753.53,0.0268
430,1994-08-01,East North Central,118.26,116.91,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
431,1994-08-01,East South Central,117.17,116.21,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
432,1994-08-01,Middle Atlantic,103.26,101.79,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
433,1994-08-01,Mountain,130.09,129.24,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
434,1994-08-01,New England,97.53,96.58,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
435,1994-08-01,Pacific,96.96,96.14,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
436,1994-08-01,South Atlantic,109.8,108.79,110.7,106.93,105.51,4.47,6.0,8.02,8.5125,23753.53,0.0268
